row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub-category,product_name,sales,year,month,month_name,profit
8776,CA-2017-163636,2017-12-05,09/12/2017,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Chicago,Illinois,60623.0,Central,OFF-AR-10001547,Office Supplies,Art,Newell 311,3.536,2017,12,December,0.6493508292550314
8777,CA-2017-102813,2017-07-02,03/07/2017,First Class,EA-14035,Erin Ashbrook,Corporate,United States,Huntsville,Texas,77340.0,Central,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",528.43,2017,7,July,-104.7109299755874
8778,CA-2017-102813,2017-07-02,03/07/2017,First Class,EA-14035,Erin Ashbrook,Corporate,United States,Huntsville,Texas,77340.0,Central,OFF-PA-10000520,Office Supplies,Paper,Xerox 201,41.472,2017,7,July,2.3347629117180344
8779,CA-2018-135377,2018-12-13,18/12/2018,Standard Class,BP-11095,Bart Pistole,Corporate,United States,New York City,New York,10024.0,East,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",287.976,2018,12,December,-21.863602826280243
8780,CA-2016-165813,2016-03-20,22/03/2016,Second Class,BM-11785,Bryan Mills,Consumer,United States,Salem,Oregon,97301.0,West,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,29.304,2016,3,March,-5.126545268427445
8781,CA-2016-133585,2016-03-01,04/03/2016,First Class,CM-12715,Craig Molinari,Corporate,United States,Houston,Texas,77070.0,Central,OFF-AR-10003696,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,55.328,2016,3,March,-1.3256012267946704
8782,CA-2016-133585,2016-03-01,04/03/2016,First Class,CM-12715,Craig Molinari,Corporate,United States,Houston,Texas,77070.0,Central,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1227.9984,2016,3,March,-127.58312633640661
8783,CA-2017-116911,2017-09-15,20/09/2017,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Twin Falls,Idaho,83301.0,West,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,20.416,2017,9,September,5.822778377609932
8784,CA-2017-116911,2017-09-15,20/09/2017,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Twin Falls,Idaho,83301.0,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,1128.39,2017,9,September,-56.76535211125626
8785,US-2018-129224,2018-03-17,23/03/2018,Standard Class,AS-10630,Ann Steele,Home Office,United States,Knoxville,Tennessee,37918.0,South,OFF-LA-10003190,Office Supplies,Labels,Avery 474,4.608,2018,3,March,-0.743952243527327
8786,CA-2018-145765,2018-05-28,02/06/2018,Standard Class,CM-11815,Candace McMahon,Corporate,United States,Phoenix,Arizona,85023.0,West,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,195.96,2018,5,May,-16.89711133392388
8787,CA-2018-145765,2018-05-28,02/06/2018,Standard Class,CM-11815,Candace McMahon,Corporate,United States,Phoenix,Arizona,85023.0,West,OFF-PA-10001534,Office Supplies,Paper,Xerox 230,15.552,2018,5,May,-0.4919628132766183
8788,CA-2018-145765,2018-05-28,02/06/2018,Standard Class,CM-11815,Candace McMahon,Corporate,United States,Phoenix,Arizona,85023.0,West,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,271.968,2018,5,May,77.65914055639102
8789,CA-2018-126914,2018-06-15,19/06/2018,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Monroe,North Carolina,28110.0,South,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,698.352,2018,6,June,198.82607951047518
8790,CA-2018-126914,2018-06-15,19/06/2018,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Monroe,North Carolina,28110.0,South,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,77.728,2018,6,June,-13.851172343148496
8791,CA-2016-169572,2016-09-06,12/09/2016,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,Richmond,Virginia,23223.0,South,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",46.62,2016,9,September,-2.6130077316286773
8792,CA-2018-162075,2018-03-18,24/03/2018,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Houston,Texas,77041.0,Central,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,537.544,2018,3,March,-39.32966206311208
8793,CA-2015-162992,2015-12-19,21/12/2015,First Class,BP-11095,Bart Pistole,Corporate,United States,Los Angeles,California,90008.0,West,OFF-LA-10001934,Office Supplies,Labels,Avery 516,14.62,2015,12,December,-1.7330705786800384
8794,CA-2015-162992,2015-12-19,21/12/2015,First Class,BP-11095,Bart Pistole,Corporate,United States,Los Angeles,California,90008.0,West,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,22.55,2015,12,December,-0.12079959661157406
8795,CA-2015-162992,2015-12-19,21/12/2015,First Class,BP-11095,Bart Pistole,Corporate,United States,Los Angeles,California,90008.0,West,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,583.8,2015,12,December,-99.67132381781056
8796,CA-2015-162992,2015-12-19,21/12/2015,First Class,BP-11095,Bart Pistole,Corporate,United States,Los Angeles,California,90008.0,West,TEC-PH-10002085,Technology,Phones,Clarity 53712,211.168,2015,12,December,-11.555214845643054
8797,CA-2017-106397,2017-07-07,13/07/2017,Standard Class,MJ-17740,Max Jones,Consumer,United States,Orem,Utah,84057.0,West,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,12.96,2017,7,July,2.830458756106389
8798,CA-2017-106397,2017-07-07,13/07/2017,Standard Class,MJ-17740,Max Jones,Consumer,United States,Orem,Utah,84057.0,West,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,45.98,2017,7,July,6.481671305296815
8799,US-2017-150140,2017-04-06,10/04/2017,Standard Class,VM-21685,Valerie Mitchum,Home Office,United States,Burlington,Vermont,0.0,East,TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone,1294.75,2017,4,April,332.2060847776322
8800,CA-2015-116666,2015-05-08,10/05/2015,First Class,KT-16480,Kean Thornton,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,1799.97,2015,5,May,-256.31293347491027
8801,CA-2018-148992,2018-11-23,27/11/2018,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Chicago,Illinois,60623.0,Central,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,10.688,2018,11,November,-0.7818474965671816
8802,CA-2017-140935,2017-11-10,12/11/2017,First Class,AB-10015,Aaron Bergman,Consumer,United States,Oklahoma City,Oklahoma,73120.0,Central,TEC-PH-10000562,Technology,Phones,Samsung Convoy 3,221.98,2017,11,November,4.8369448254590335
8803,CA-2017-140935,2017-11-10,12/11/2017,First Class,AB-10015,Aaron Bergman,Consumer,United States,Oklahoma City,Oklahoma,73120.0,Central,FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",341.96,2017,11,November,-6.845615198162888
8804,CA-2015-157644,2015-12-31,01/01/2016,First Class,AH-10030,Aaron Hawkins,Corporate,United States,New York City,New York,10035.0,East,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",34.77,2015,12,December,-4.7872119855799955
8805,CA-2015-157644,2015-12-31,01/01/2016,First Class,AH-10030,Aaron Hawkins,Corporate,United States,New York City,New York,10035.0,East,OFF-LA-10003148,Office Supplies,Labels,Avery 51,18.9,2015,12,December,-0.405595219022433
8806,US-2018-100398,2018-08-19,23/08/2018,Standard Class,DO-13435,Denny Ordway,Consumer,United States,Salt Lake City,Utah,84106.0,West,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",102.72,2018,8,August,15.063673743186406
8807,CA-2017-113082,2017-09-12,16/09/2017,Standard Class,MC-17590,Matt Collister,Corporate,United States,Utica,New York,13501.0,East,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",40.48,2017,9,September,6.496528889331045
8808,US-2018-110646,2018-10-26,31/10/2018,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",33.282,2018,10,October,1.1961196872055242
8809,US-2018-110646,2018-10-26,31/10/2018,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-PH-10002807,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,118.65,2018,10,October,-13.755801137774387
8810,US-2018-110646,2018-10-26,31/10/2018,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-LA-10001404,Office Supplies,Labels,Avery 517,14.76,2018,10,October,3.634869706856458
8811,CA-2018-120614,2018-05-30,04/06/2018,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Los Angeles,California,90004.0,West,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",37.52,2018,5,May,-0.6710916560163684
8812,US-2017-140172,2017-03-08,13/03/2017,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Jackson,Michigan,49201.0,Central,OFF-AP-10004233,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,207.144,2017,3,March,-37.35209690756727
8813,US-2017-140172,2017-03-08,13/03/2017,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Jackson,Michigan,49201.0,Central,OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set,13.9,2017,3,March,2.9621766315872073
8814,CA-2016-127754,2016-07-26,31/07/2016,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,Glendale,Arizona,85301.0,West,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,266.352,2016,7,July,-5.671767592629906
8815,CA-2016-144274,2016-11-23,25/11/2016,Second Class,PW-19240,Pierre Wener,Consumer,United States,Wilmington,Delaware,19805.0,East,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,307.98,2016,11,November,-15.633976639959311
8816,CA-2016-144274,2016-11-23,25/11/2016,Second Class,PW-19240,Pierre Wener,Consumer,United States,Wilmington,Delaware,19805.0,East,OFF-PA-10001583,Office Supplies,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",44.1,2016,11,November,-1.2767057685156606
8817,CA-2016-144274,2016-11-23,25/11/2016,Second Class,PW-19240,Pierre Wener,Consumer,United States,Wilmington,Delaware,19805.0,East,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",13.12,2016,11,November,-0.6594385022118601
8818,CA-2016-144274,2016-11-23,25/11/2016,Second Class,PW-19240,Pierre Wener,Consumer,United States,Wilmington,Delaware,19805.0,East,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,16.56,2016,11,November,0.27004735244923705
8819,CA-2016-144274,2016-11-23,25/11/2016,Second Class,PW-19240,Pierre Wener,Consumer,United States,Wilmington,Delaware,19805.0,East,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,38.88,2016,11,November,-5.905268492085947
8820,CA-2016-142930,2016-11-28,02/12/2016,Standard Class,EB-14170,Evan Bailliet,Consumer,United States,Austin,Texas,78745.0,Central,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,335.52,2016,11,November,4.4115888286663365
8821,CA-2018-100622,2018-11-03,07/11/2018,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Orlando,Florida,32839.0,South,TEC-CO-10003236,Technology,Copiers,Canon Image Class D660 Copier,959.984,2018,11,November,250.3469155797576
8822,CA-2018-100622,2018-11-03,07/11/2018,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Orlando,Florida,32839.0,South,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,4.086,2018,11,November,0.892677257584259
8823,CA-2018-100622,2018-11-03,07/11/2018,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Orlando,Florida,32839.0,South,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,55.984,2018,11,November,-10.763985476831625
8824,CA-2018-100622,2018-11-03,07/11/2018,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Orlando,Florida,32839.0,South,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,10.688,2018,11,November,1.3766028820913379
8825,CA-2018-117156,2018-03-21,23/03/2018,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Reading,Pennsylvania,19601.0,East,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,8.856,2018,3,March,1.7190929127651304
8826,CA-2016-115399,2016-12-19,22/12/2016,First Class,AG-10900,Arthur Gainer,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-LA-10003190,Office Supplies,Labels,Avery 474,6.912,2016,12,December,-0.6367900429946481
8827,US-2015-157847,2015-04-02,06/04/2015,Second Class,SC-20020,Sam Craven,Consumer,United States,Houston,Texas,77095.0,Central,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,26.72,2015,4,April,-1.9833672691551458
8828,US-2015-157847,2015-04-02,06/04/2015,Second Class,SC-20020,Sam Craven,Consumer,United States,Houston,Texas,77095.0,Central,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,33.488,2015,4,April,6.025720460473024
8829,CA-2016-115168,2016-06-05,09/06/2016,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Saint Charles,Missouri,63301.0,Central,OFF-PA-10000528,Office Supplies,Paper,Xerox 1981,10.56,2016,6,June,-1.1104277871626331
8830,CA-2015-109680,2015-10-06,09/10/2015,First Class,VP-21760,Victoria Pisteka,Corporate,United States,Indianapolis,Indiana,46203.0,Central,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,386.34,2015,10,October,93.24068022342016
8831,CA-2017-167983,2017-08-21,24/08/2017,Second Class,RP-19270,Rachel Payne,Corporate,United States,Seattle,Washington,98115.0,West,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,33.44,2017,8,August,-6.126314118252455
8832,CA-2016-145324,2016-11-15,19/11/2016,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Harrisonburg,Virginia,22801.0,South,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,39.96,2016,11,November,9.16077095749467
8833,CA-2016-153423,2016-06-22,27/06/2016,Standard Class,SW-20455,Shaun Weien,Consumer,United States,Rochester,New York,14609.0,East,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1217.568,2016,6,June,-112.14512771468478
8834,US-2018-132675,2018-09-24,28/09/2018,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,30328.0,South,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",15.51,2018,9,September,1.2712566837644297
8835,US-2018-132675,2018-09-24,28/09/2018,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,30328.0,South,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,89.9,2018,9,September,3.5191968311427857
8836,US-2018-132675,2018-09-24,28/09/2018,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,30328.0,South,OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener,14.28,2018,9,September,2.306118773864686
8837,US-2018-132675,2018-09-24,28/09/2018,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,30328.0,South,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",12.72,2018,9,September,-1.8329581022476507
8838,US-2018-132675,2018-09-24,28/09/2018,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,30328.0,South,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,15.75,2018,9,September,-1.9392735309178528
8839,CA-2015-153808,2015-04-06,10/04/2015,Second Class,FH-14275,Frank Hawley,Corporate,United States,Los Angeles,California,90004.0,West,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,70.95,2015,4,April,-12.188049407942602
8840,CA-2015-153808,2015-04-06,10/04/2015,Second Class,FH-14275,Frank Hawley,Corporate,United States,Los Angeles,California,90004.0,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",65.568,2015,4,April,13.053075650820016
8841,CA-2015-153808,2015-04-06,10/04/2015,Second Class,FH-14275,Frank Hawley,Corporate,United States,Los Angeles,California,90004.0,West,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,299.97,2015,4,April,75.94999262308164
8842,US-2017-112396,2017-02-09,13/02/2017,Standard Class,JR-16210,Justin Ritter,Corporate,United States,San Francisco,California,94110.0,West,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,89.97,2017,2,February,11.967712971911796
8843,US-2017-112396,2017-02-09,13/02/2017,Standard Class,JR-16210,Justin Ritter,Corporate,United States,San Francisco,California,94110.0,West,TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,31.86,2017,2,February,6.696031953026968
8844,CA-2015-141173,2015-11-18,20/11/2015,Second Class,JC-16105,Julie Creighton,Corporate,United States,Minneapolis,Minnesota,55407.0,Central,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,67.15,2015,11,November,1.7053851471625545
8845,CA-2018-156664,2018-12-18,23/12/2018,Standard Class,BP-11290,Beth Paige,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",7.236,2018,12,December,1.6104276949271275
8846,CA-2018-156664,2018-12-18,23/12/2018,Standard Class,BP-11290,Beth Paige,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.824,2018,12,December,0.4435142970906884
8847,CA-2018-156664,2018-12-18,23/12/2018,Standard Class,BP-11290,Beth Paige,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,2018,12,December,19.50409677357863
8848,CA-2018-156664,2018-12-18,23/12/2018,Standard Class,BP-11290,Beth Paige,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,130.112,2018,12,December,8.952735084659077
8849,CA-2016-140718,2016-07-02,04/07/2016,First Class,FA-14230,Frank Atkinson,Corporate,United States,Raleigh,North Carolina,27604.0,South,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,74.24,2016,7,July,12.459521925881944
8850,CA-2016-140718,2016-07-02,04/07/2016,First Class,FA-14230,Frank Atkinson,Corporate,United States,Raleigh,North Carolina,27604.0,South,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,159.84,2016,7,July,-17.463558077863404
8851,CA-2016-140718,2016-07-02,04/07/2016,First Class,FA-14230,Frank Atkinson,Corporate,United States,Raleigh,North Carolina,27604.0,South,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,2.892,2016,7,July,-0.26196088693105063
8852,CA-2016-140718,2016-07-02,04/07/2016,First Class,FA-14230,Frank Atkinson,Corporate,United States,Raleigh,North Carolina,27604.0,South,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,9.392,2016,7,July,-0.010079178910199453
8853,CA-2015-119977,2015-10-08,13/10/2015,Second Class,DN-13690,Duane Noonan,Consumer,United States,New York City,New York,10011.0,East,OFF-PA-10003823,Office Supplies,Paper,Xerox 197,123.92,2015,10,October,12.060599257637957
8854,US-2016-115343,2016-09-22,25/09/2016,First Class,FO-14305,Frank Olsen,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",55.6,2016,9,September,-10.139172978325279
8855,US-2016-115343,2016-09-22,25/09/2016,First Class,FO-14305,Frank Olsen,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,617.976,2016,9,September,-31.395400096094274
8856,CA-2018-163671,2018-12-24,30/12/2018,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Meridian,Idaho,83642.0,West,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,21.312,2018,12,December,-3.8536161808202163
8857,CA-2018-135909,2018-10-13,20/10/2018,Standard Class,JW-15220,Jane Waco,Corporate,United States,Sacramento,California,95823.0,West,TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200,209.94,2018,10,October,49.37355004870425
8858,CA-2018-135909,2018-10-13,20/10/2018,Standard Class,JW-15220,Jane Waco,Corporate,United States,Sacramento,California,95823.0,West,TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,31.984,2018,10,October,-5.078467107177962
8859,CA-2018-135909,2018-10-13,20/10/2018,Standard Class,JW-15220,Jane Waco,Corporate,United States,Sacramento,California,95823.0,West,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,5083.96,2018,10,October,923.6377282709512
8860,US-2018-114356,2018-08-20,26/08/2018,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Charlotte,North Carolina,28205.0,South,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,35.96,2018,8,August,0.08092515250190098
8861,CA-2016-125934,2016-09-11,18/09/2016,Standard Class,SN-20560,Skye Norling,Home Office,United States,Paterson,New Jersey,7501.0,East,OFF-LA-10000414,Office Supplies,Labels,Avery 503,31.05,2016,9,September,8.441277703777171
8862,CA-2016-125934,2016-09-11,18/09/2016,Standard Class,SN-20560,Skye Norling,Home Office,United States,Paterson,New Jersey,7501.0,East,FUR-FU-10002107,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,8.92,2016,9,September,0.8173680703342902
8863,CA-2016-125934,2016-09-11,18/09/2016,Standard Class,SN-20560,Skye Norling,Home Office,United States,Paterson,New Jersey,7501.0,East,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,209.6,2016,9,September,-32.3702059424278
8864,CA-2016-125934,2016-09-11,18/09/2016,Standard Class,SN-20560,Skye Norling,Home Office,United States,Paterson,New Jersey,7501.0,East,OFF-AP-10003860,Office Supplies,Appliances,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,111.04,2016,9,September,14.308386094872523
8865,CA-2016-125934,2016-09-11,18/09/2016,Standard Class,SN-20560,Skye Norling,Home Office,United States,Paterson,New Jersey,7501.0,East,OFF-PA-10000556,Office Supplies,Paper,Xerox 208,38.88,2016,9,September,2.7952290720146515
8866,CA-2016-158148,2016-12-20,26/12/2016,Standard Class,JM-15865,John Murray,Consumer,United States,Arlington,Virginia,22204.0,South,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,36.27,2016,12,December,6.532652480781559
8867,CA-2015-120411,2015-09-20,23/09/2015,First Class,SB-20185,Sarah Brown,Consumer,United States,Chicago,Illinois,60653.0,Central,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",493.43,2015,9,September,94.01751273803116
8868,CA-2015-120411,2015-09-20,23/09/2015,First Class,SB-20185,Sarah Brown,Consumer,United States,Chicago,Illinois,60653.0,Central,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,11.12,2015,9,September,-0.4348467709946382
8869,CA-2017-158260,2017-11-04,08/11/2017,Standard Class,CC-12475,Cindy Chapman,Consumer,United States,San Diego,California,92037.0,West,TEC-MA-10003176,Technology,Machines,Okidata B400 Printer,686.4,2017,11,November,158.1756229852869
8870,CA-2018-101805,2018-12-01,06/12/2018,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98105.0,West,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,15.92,2018,12,December,3.4517651417161694
8871,CA-2018-101805,2018-12-01,06/12/2018,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98105.0,West,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,70.68,2018,12,December,15.676658245554421
8872,CA-2018-101805,2018-12-01,06/12/2018,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98105.0,West,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",541.24,2018,12,December,152.85957437809597
8873,US-2015-105137,2015-10-10,10/10/2015,Same Day,RB-19435,Richard Bierner,Consumer,United States,Columbus,Ohio,43229.0,East,TEC-MA-10002694,Technology,Machines,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,101.994,2015,10,October,17.636183872874454
8874,US-2015-105137,2015-10-10,10/10/2015,Same Day,RB-19435,Richard Bierner,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",18.264,2015,10,October,0.9351718742868861
8875,CA-2018-142489,2018-11-14,16/11/2018,Second Class,TC-21295,Toby Carlisle,Consumer,United States,Houston,Texas,77095.0,Central,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,21.99,2018,11,November,0.23943615121734932
8876,US-2017-141264,2017-08-13,19/08/2017,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Irving,Texas,75061.0,Central,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,185.376,2017,8,August,41.75480035752123
8877,US-2017-141264,2017-08-13,19/08/2017,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Irving,Texas,75061.0,Central,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,58.924,2017,8,August,2.29147955570983
8878,CA-2018-126928,2018-09-17,23/09/2018,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Morristown,New Jersey,7960.0,East,TEC-MA-10004626,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer,480.0,2018,9,September,2.596346738065014
8879,CA-2018-126928,2018-09-17,23/09/2018,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Morristown,New Jersey,7960.0,East,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",34.05,2018,9,September,5.318147095060478
