row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub-category,product_name,sales,profit
8685,CA-2017-155446,,23/12/2017,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,San Diego,California,92024.0,West,TEC-AC-10001445,Technology,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,21.21,6.200638272209591
8686,CA-2018-137323,,18/11/2018,Second Class,PW-19030,Pauline Webber,Corporate,United States,Watertown,New York,13601.0,East,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",96.36,25.138811979405382
8687,CA-2017-144015,,26/06/2017,Same Day,AH-10075,Adam Hart,Corporate,United States,Los Angeles,California,90036.0,West,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,231.72,9.034980697876673
8688,CA-2017-144015,,26/06/2017,Same Day,AH-10075,Adam Hart,Corporate,United States,Los Angeles,California,90036.0,West,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,17.9,2.9979345024704895
8689,CA-2017-144015,,26/06/2017,Same Day,AH-10075,Adam Hart,Corporate,United States,Los Angeles,California,90036.0,West,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",12.48,-0.669293693239506
8690,CA-2015-101427,,30/12/2015,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",8.016,2.2648065008491804
8691,CA-2017-136770,,18/08/2017,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Akron,Ohio,44312.0,East,TEC-PH-10003580,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,259.896,-21.739991991465992
8692,CA-2017-136770,,18/08/2017,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Akron,Ohio,44312.0,East,TEC-PH-10001530,Technology,Phones,Plantronics Voyager Pro Legend,247.188,50.93867522055617
8693,CA-2017-136770,,18/08/2017,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Akron,Ohio,44312.0,East,TEC-AC-10000420,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,279.96,0.6395864322161401
8694,CA-2017-118311,,28/10/2017,Standard Class,ED-13885,Emily Ducich,Home Office,United States,San Francisco,California,94110.0,West,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,450.0,-72.26381001778451
8695,US-2015-112795,,28/08/2015,Second Class,CR-12625,Corey Roper,Home Office,United States,Grand Rapids,Michigan,49505.0,Central,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,19.44,-1.426092145458713
8696,CA-2018-127096,,17/09/2018,Second Class,CS-12400,Christopher Schild,Home Office,United States,San Francisco,California,94109.0,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,300.904,-59.76406611181556
8697,CA-2018-119284,,20/06/2018,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,37211.0,South,TEC-PH-10001051,Technology,Phones,HTC One,239.976,-43.58650175934263
8698,CA-2018-119284,,20/06/2018,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,37211.0,South,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,31.168,-0.22953373585530168
8699,CA-2018-119284,,20/06/2018,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,37211.0,South,FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",120.96,28.198316259472037
8700,CA-2018-119284,,20/06/2018,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,37211.0,South,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),2239.936,185.07933676076516
8701,CA-2018-119284,,20/06/2018,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,37211.0,South,OFF-AP-10004249,Office Supplies,Appliances,Staple holder,76.608,4.802898479291687
8702,CA-2018-119284,,20/06/2018,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,37211.0,South,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",142.776,23.82855750885217
8703,CA-2018-119284,,20/06/2018,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,37211.0,South,OFF-PA-10000312,Office Supplies,Paper,Xerox 1955,91.36,-3.8032143696177307
8704,CA-2016-133494,2016-01-03,05/03/2016,Standard Class,RP-19390,Resi Pölking,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-AP-10002906,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,3.552,-0.15037131474236393
8705,CA-2017-111318,,26/07/2017,First Class,IL-15100,Ivan Liston,Consumer,United States,Houston,Texas,77041.0,Central,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,115.136,-6.53254661498392
8706,US-2015-132745,2015-01-10,05/10/2015,Standard Class,NF-18475,Neil Französisch,Home Office,United States,Reno,Nevada,89502.0,West,OFF-FA-10000254,Office Supplies,Fasteners,Sterling Rubber Bands by Alliance,4.71,0.6714090780949102
8707,CA-2015-146815,2015-08-09,13/09/2015,Standard Class,PP-18955,Paul Prost,Home Office,United States,New York City,New York,10009.0,East,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,172.764,17.744983652626384
8708,CA-2015-146815,2015-08-09,13/09/2015,Standard Class,PP-18955,Paul Prost,Home Office,United States,New York City,New York,10009.0,East,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,3.52,0.9598177928763324
8709,CA-2015-119144,,18/11/2015,First Class,JD-16150,Justin Deggeller,Corporate,United States,Los Angeles,California,90008.0,West,TEC-PH-10004188,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,79.968,-10.950654072898367
8710,CA-2015-119144,,18/11/2015,First Class,JD-16150,Justin Deggeller,Corporate,United States,Los Angeles,California,90008.0,West,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",305.9745,-21.64478762573068
8711,CA-2015-119144,,18/11/2015,First Class,JD-16150,Justin Deggeller,Corporate,United States,Los Angeles,California,90008.0,West,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,344.91,96.16001690520983
8712,CA-2015-105648,2015-03-03,07/03/2015,Standard Class,EJ-14155,Eva Jacobs,Consumer,United States,San Diego,California,92037.0,West,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",626.352,121.48508719105124
8713,US-2016-145422,2016-03-12,07/12/2016,Standard Class,PW-19240,Pierre Wener,Consumer,United States,San Francisco,California,94110.0,West,FUR-BO-10002213,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",359.499,51.08261996864979
8714,CA-2018-136623,2018-11-07,16/07/2018,Standard Class,TS-21430,Tom Stivers,Corporate,United States,San Diego,California,92105.0,West,TEC-PH-10000004,Technology,Phones,Belkin iPhone and iPad Lightning Cable,71.952,-5.081484256267668
8715,CA-2018-136623,2018-11-07,16/07/2018,Standard Class,TS-21430,Tom Stivers,Corporate,United States,San Diego,California,92105.0,West,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",29.8,2.984455423388749
8716,CA-2018-121678,,20/11/2018,Second Class,BM-11650,Brian Moss,Corporate,United States,Elyria,Ohio,44035.0,East,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,1.824,0.4926315486048818
8717,CA-2017-120824,2017-12-06,16/06/2017,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070.0,Central,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,64.384,14.261700941497537
8718,CA-2017-120824,2017-12-06,16/06/2017,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070.0,Central,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,6.984,-0.8478735271743755
8719,CA-2017-120824,2017-12-06,16/06/2017,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070.0,Central,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,11.264,0.4752653706955793
8720,CA-2017-120824,2017-12-06,16/06/2017,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070.0,Central,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,15.552,1.5485713850508052
8721,CA-2017-120824,2017-12-06,16/06/2017,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070.0,Central,FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,379.372,82.24527425712849
8722,CA-2017-120824,2017-12-06,16/06/2017,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070.0,Central,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,67.536,5.4384655200941365
8723,CA-2017-120824,2017-12-06,16/06/2017,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070.0,Central,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",1.524,0.2347042725013549
8724,US-2017-135209,,31/12/2017,Second Class,MH-17290,Marc Harrigan,Home Office,United States,Miami,Florida,33178.0,South,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,37.408,7.404511362600998
8725,US-2017-135209,,31/12/2017,Second Class,MH-17290,Marc Harrigan,Home Office,United States,Miami,Florida,33178.0,South,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,25.344,4.590311843122307
8726,CA-2018-148145,,23/03/2018,Standard Class,SW-20275,Scott Williamson,Consumer,United States,Seattle,Washington,98115.0,West,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,46.2,8.3927190095827
8727,CA-2016-103870,,31/12/2016,Standard Class,SP-20860,Sung Pak,Corporate,United States,Murfreesboro,Tennessee,37130.0,South,TEC-AC-10002370,Technology,Accessories,Maxell CD-R Discs,4.728,0.2293145353456574
8728,CA-2016-103870,,31/12/2016,Standard Class,SP-20860,Sung Pak,Corporate,United States,Murfreesboro,Tennessee,37130.0,South,FUR-FU-10002030,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",53.352,-1.907742775473637
8729,CA-2016-103870,,31/12/2016,Standard Class,SP-20860,Sung Pak,Corporate,United States,Murfreesboro,Tennessee,37130.0,South,FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,131.104,-17.50904136733254
8730,CA-2016-103870,,31/12/2016,Standard Class,SP-20860,Sung Pak,Corporate,United States,Murfreesboro,Tennessee,37130.0,South,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,22.512,1.1202362982273837
8731,CA-2016-103870,,31/12/2016,Standard Class,SP-20860,Sung Pak,Corporate,United States,Murfreesboro,Tennessee,37130.0,South,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,72.744,-6.127722951711572
8732,CA-2016-111017,,06/08/2016,Standard Class,SC-20695,Steve Chapman,Corporate,United States,Saint Louis,Missouri,63116.0,Central,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",52.59,7.487028456806101
8733,CA-2018-116988,,29/06/2018,Second Class,PW-19030,Pauline Webber,Corporate,United States,Seattle,Washington,98105.0,West,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,19.44,0.7288330019990249
8734,CA-2018-116988,,29/06/2018,Second Class,PW-19030,Pauline Webber,Corporate,United States,Seattle,Washington,98105.0,West,FUR-FU-10001290,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,126.3,-15.604806616979875
8735,CA-2018-116988,,29/06/2018,Second Class,PW-19030,Pauline Webber,Corporate,United States,Seattle,Washington,98105.0,West,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,1287.45,-236.94455617790257
8736,US-2015-169390,2015-07-02,10/02/2015,Second Class,CS-12250,Chris Selesnick,Corporate,United States,New York City,New York,10024.0,East,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,64.96,18.924451505895732
8737,CA-2017-168774,2017-04-09,09/09/2017,Standard Class,RP-19855,Roy Phan,Corporate,United States,Woodbury,Minnesota,55125.0,Central,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",535.41,121.53378201089583
8738,CA-2018-161592,2018-06-04,10/04/2018,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,Chattanooga,Tennessee,37421.0,South,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,8.1,2.3740909775754333
8739,US-2018-131961,2018-08-12,11/12/2018,First Class,MJ-17740,Max Jones,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,13.248,-1.0289155512210035
8740,US-2018-131961,2018-08-12,11/12/2018,First Class,MJ-17740,Max Jones,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,83.988,10.261231370026374
8741,CA-2017-102498,,25/07/2017,First Class,JG-15160,James Galang,Consumer,United States,Lafayette,Louisiana,70506.0,South,OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,73.2,5.069500479889231
8742,CA-2016-113222,2016-09-11,09/11/2016,Same Day,AG-10765,Anthony Garverick,Home Office,United States,Lawrence,Indiana,46226.0,Central,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,10.74,-1.673727009562244
8743,US-2016-144771,2016-02-10,04/10/2016,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Hillsboro,Oregon,97123.0,West,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,11.032,-1.1937322330050237
8744,US-2016-144771,2016-02-10,04/10/2016,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Hillsboro,Oregon,97123.0,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,53.04,-9.09336304384847
8745,CA-2016-162376,,25/11/2016,Second Class,HD-14785,Harold Dahlen,Home Office,United States,Cambridge,Massachusetts,2138.0,East,OFF-AR-10003056,Office Supplies,Art,Newell 341,17.12,-2.247646689060796
8746,CA-2016-162376,,25/11/2016,Second Class,HD-14785,Harold Dahlen,Home Office,United States,Cambridge,Massachusetts,2138.0,East,OFF-PA-10000300,Office Supplies,Paper,Xerox 1936,59.94,-8.898699035293685
8747,CA-2018-128076,2018-02-02,07/02/2018,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,San Diego,California,92105.0,West,FUR-FU-10000293,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,210.58,61.55969786819749
8748,CA-2018-128076,2018-02-02,07/02/2018,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,San Diego,California,92105.0,West,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,30.96,-2.8018298119222607
8749,CA-2018-128076,2018-02-02,07/02/2018,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,San Diego,California,92105.0,West,TEC-MA-10002109,Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",239.984,43.64044014064205
8750,US-2016-163825,,19/06/2016,First Class,LC-16885,Lena Creighton,Consumer,United States,New York City,New York,10009.0,East,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,3050.376,594.7973331655937
8751,US-2016-163825,,19/06/2016,First Class,LC-16885,Lena Creighton,Consumer,United States,New York City,New York,10009.0,East,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,133.98,-20.815657341413633
8752,CA-2017-105662,2017-05-05,09/05/2017,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tallahassee,Florida,32303.0,South,OFF-PA-10001001,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",93.248,-0.5444306914761577
8753,CA-2017-105662,2017-05-05,09/05/2017,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tallahassee,Florida,32303.0,South,TEC-PH-10001198,Technology,Phones,Avaya 4621SW VoIP phone,177.48,-17.24034019032687
8754,CA-2018-152198,2018-09-09,10/09/2018,First Class,JD-16015,Joy Daniels,Consumer,United States,Toledo,Ohio,43615.0,East,OFF-LA-10000443,Office Supplies,Labels,Avery 501,17.712,4.331254230506546
8755,CA-2018-152198,2018-09-09,10/09/2018,First Class,JD-16015,Joy Daniels,Consumer,United States,Toledo,Ohio,43615.0,East,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,4.86,0.04262164322030807
8756,CA-2018-152198,2018-09-09,10/09/2018,First Class,JD-16015,Joy Daniels,Consumer,United States,Toledo,Ohio,43615.0,East,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",6.258,1.0794550334867243
8757,CA-2017-114307,,26/07/2017,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Columbia,Maryland,21044.0,East,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,37.68,-5.75187043610703
8758,CA-2017-114307,,26/07/2017,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Columbia,Maryland,21044.0,East,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,51.84,8.095082195689217
8759,CA-2017-114307,,26/07/2017,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Columbia,Maryland,21044.0,East,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",27.42,-3.8207216603978704
8760,CA-2017-114307,,26/07/2017,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Columbia,Maryland,21044.0,East,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,5.4,-0.8254783552533801
8761,CA-2017-159891,,06/02/2017,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Atlanta,Georgia,30318.0,South,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1270.99,356.12239381811304
8762,CA-2017-159891,,06/02/2017,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Atlanta,Georgia,30318.0,South,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",125.36,22.745760976519055
8763,CA-2017-112578,,02/01/2018,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Sacramento,California,95823.0,West,OFF-ST-10003722,Office Supplies,Storage,Project Tote Personal File,14.03,2.5487218769703985
8764,CA-2017-112578,,02/01/2018,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Sacramento,California,95823.0,West,OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors,27.96,5.032336788520082
8765,CA-2016-107083,,27/11/2016,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Fort Worth,Texas,76106.0,Central,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",5.344,1.0682429715449473
8766,CA-2016-107083,,27/11/2016,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Fort Worth,Texas,76106.0,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,1.696,-0.268734773812749
8767,CA-2016-107083,,27/11/2016,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Fort Worth,Texas,76106.0,Central,OFF-AP-10004136,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,24.588,-1.2649322219063102
8768,CA-2016-107083,,27/11/2016,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Fort Worth,Texas,76106.0,Central,OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket,7.98,0.9128606561160156
8769,CA-2016-151722,2016-05-10,09/10/2016,Standard Class,IL-15100,Ivan Liston,Consumer,United States,Columbus,Ohio,43229.0,East,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,288.0,-31.454224599243382
8770,CA-2017-151148,2017-12-09,13/09/2017,Same Day,PO-19180,Philisse Overcash,Home Office,United States,Louisville,Colorado,80027.0,West,TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,146.952,11.177433398648889
8771,CA-2017-151148,2017-12-09,13/09/2017,Same Day,PO-19180,Philisse Overcash,Home Office,United States,Louisville,Colorado,80027.0,West,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",83.136,8.991223423340827
8772,CA-2018-115882,,17/09/2018,First Class,DB-13555,Dorothy Badders,Corporate,United States,Raleigh,North Carolina,27604.0,South,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,942.784,155.82871366529878
8773,CA-2018-115882,,17/09/2018,First Class,DB-13555,Dorothy Badders,Corporate,United States,Raleigh,North Carolina,27604.0,South,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,74.352,-14.084599202089661
8774,CA-2016-132276,,28/02/2016,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,New York City,New York,10024.0,East,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,26.88,-2.923477091029094
8775,CA-2016-132276,,28/02/2016,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,New York City,New York,10024.0,East,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,10.896,-0.9316607831096793
8776,CA-2017-163636,2017-05-12,09/12/2017,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Chicago,Illinois,60623.0,Central,OFF-AR-10001547,Office Supplies,Art,Newell 311,3.536,-0.6914271500113877
8777,CA-2017-102813,2017-02-07,03/07/2017,First Class,EA-14035,Erin Ashbrook,Corporate,United States,Huntsville,Texas,77340.0,Central,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",528.43,140.9140866875938
8778,CA-2017-102813,2017-02-07,03/07/2017,First Class,EA-14035,Erin Ashbrook,Corporate,United States,Huntsville,Texas,77340.0,Central,OFF-PA-10000520,Office Supplies,Paper,Xerox 201,41.472,7.8023164646617875
8779,CA-2018-135377,,18/12/2018,Standard Class,BP-11095,Bart Pistole,Corporate,United States,New York City,New York,10024.0,East,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",287.976,-45.595364721528206
8780,CA-2016-165813,,22/03/2016,Second Class,BM-11785,Bryan Mills,Consumer,United States,Salem,Oregon,97301.0,West,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,29.304,5.40636650008979
8781,CA-2016-133585,2016-01-03,04/03/2016,First Class,CM-12715,Craig Molinari,Corporate,United States,Houston,Texas,77070.0,Central,OFF-AR-10003696,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,55.328,14.880588494512153
8782,CA-2016-133585,2016-01-03,04/03/2016,First Class,CM-12715,Craig Molinari,Corporate,United States,Houston,Texas,77070.0,Central,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1227.9984,176.45038218938524
8783,CA-2017-116911,,20/09/2017,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Twin Falls,Idaho,83301.0,West,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,20.416,4.300257142206561
8784,CA-2017-116911,,20/09/2017,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Twin Falls,Idaho,83301.0,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,1128.39,317.89372451994154
8785,US-2018-129224,,23/03/2018,Standard Class,AS-10630,Ann Steele,Home Office,United States,Knoxville,Tennessee,37918.0,South,OFF-LA-10003190,Office Supplies,Labels,Avery 474,4.608,0.6507303267211603
8786,CA-2018-145765,,02/06/2018,Standard Class,CM-11815,Candace McMahon,Corporate,United States,Phoenix,Arizona,85023.0,West,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,195.96,-32.31404177698091
8787,CA-2018-145765,,02/06/2018,Standard Class,CM-11815,Candace McMahon,Corporate,United States,Phoenix,Arizona,85023.0,West,OFF-PA-10001534,Office Supplies,Paper,Xerox 230,15.552,0.5286800503852129
8788,CA-2018-145765,,02/06/2018,Standard Class,CM-11815,Candace McMahon,Corporate,United States,Phoenix,Arizona,85023.0,West,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,271.968,66.4952936010402
8789,CA-2018-126914,,19/06/2018,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Monroe,North Carolina,28110.0,South,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,698.352,106.12780600565341
8790,CA-2018-126914,,19/06/2018,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Monroe,North Carolina,28110.0,South,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,77.728,2.6555110118700105
8791,CA-2016-169572,2016-06-09,12/09/2016,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,Richmond,Virginia,23223.0,South,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",46.62,2.8269411229909314
8792,CA-2018-162075,,24/03/2018,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Houston,Texas,77041.0,Central,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,537.544,126.25141839544904
8793,CA-2015-162992,,21/12/2015,First Class,BP-11095,Bart Pistole,Corporate,United States,Los Angeles,California,90008.0,West,OFF-LA-10001934,Office Supplies,Labels,Avery 516,14.62,-0.5945566665282543
8794,CA-2015-162992,,21/12/2015,First Class,BP-11095,Bart Pistole,Corporate,United States,Los Angeles,California,90008.0,West,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,22.55,-4.048145998327685
8795,CA-2015-162992,,21/12/2015,First Class,BP-11095,Bart Pistole,Corporate,United States,Los Angeles,California,90008.0,West,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,583.8,46.30842739435634
8796,CA-2015-162992,,21/12/2015,First Class,BP-11095,Bart Pistole,Corporate,United States,Los Angeles,California,90008.0,West,TEC-PH-10002085,Technology,Phones,Clarity 53712,211.168,-38.03095707188542
8797,CA-2017-106397,2017-07-07,13/07/2017,Standard Class,MJ-17740,Max Jones,Consumer,United States,Orem,Utah,84057.0,West,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,12.96,-0.12348361012515226
8798,CA-2017-106397,2017-07-07,13/07/2017,Standard Class,MJ-17740,Max Jones,Consumer,United States,Orem,Utah,84057.0,West,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,45.98,0.14619493838268766
